tid,seatNumber,price,passportID,rid,fid,fctype
2237,272,1225,62943,1699,U23103,NULL,['J']
2238,113,935,106908,68,S82979,NULL,['Y+']
2239,227,740,33156,3523,::44,NULL,['J']
2240,299,954,3624,1464,7R3170,NULL,['Y']
2241,122,537,56007,23,&T3291,Gold,['Y']
2242,287,528,118029,70,3P1658,NULL,['FC']
2243,218,915,83838,2303,AW2079,Silver,['Y']
2244,297,859,21129,836,UK1932,NULL,['FC']
2245,223,341,119985,3964,G62059,NULL,['J']
2246,205,754,77703,3853,JW3132,Platinum,['Y']
2247,130,840,7995,2208,AF2455,NULL,['Y+']
2248,233,565,28503,2119,EI607,NULL,['FC']
2249,121,397,58701,3577,IK3466,Silver,['J']
2250,226,467,60153,2673,AX1442,Gold,['J']
2251,187,273,79527,915,A42777,Gold,['Y+']
2252,183,1016,86751,1001,BH3109,NULL,['J']
2253,160,1052,8517,1679,241345,Platinum,['Y+']
2254,239,1080,111543,2740,AX1442,Silver,['Y']
2255,135,154,99342,661,SE2651,Gold,['FC']
2256,161,963,56169,926,1E2192,Platinum,['J']
2257,112,367,7113,388,UP2091,NULL,['J']
2258,168,423,9441,909,5G3417,NULL,['Y+']
2259,147,1030,85773,2303,SQ3678,NULL,['Y+']
2260,185,879,118494,2315,NG2221,NULL,['Y+']
2261,220,160,122328,2578,D91243,Gold,['Y+']
2262,153,725,64224,3716,LE2575,NULL,['J']
2263,202,1116,30300,2611,9V1637,Silver,['Y']
2264,150,306,30531,1591,7I386,NULL,['Y']
2265,193,1257,46881,1025,RK1752,NULL,['Y']
2266,262,547,118683,3213,G1301,Explorer,['Y+']
2267,171,566,31290,3738,EX959,Explorer,['Y+']
2268,166,849,30861,2569,PL2328,Platinum,['FC']
2269,202,120,83100,690,SE2651,Silver,['J']
2270,129,944,2805,3485,LQ1352,Explorer,['Y+']
2271,150,841,27861,803,8D1242,NULL,['Y']
2272,197,153,84522,976,XL2644,Gold,['Y']
2273,176,186,80061,813,5G2822,Gold,['FC']
2274,203,511,29712,3951,TX3574,NULL,['J']
2275,171,215,131505,499,9X889,NULL,['Y']
2276,133,534,72489,240,NR2764,Gold,['Y']
2277,298,254,121662,2221,I62366,Silver,['Y']
2278,164,185,43803,2325,J72039,NULL,['FC']
2279,260,1226,82266,3907,BD2063,Explorer,['J']
2280,196,249,31011,227,KD2508,Gold,['Y+']
2281,125,188,60018,3377,M23742,NULL,['J']
2282,243,873,19950,2580,CK3686,Explorer,['Y']
2283,224,513,678,487,9L2630,NULL,['J']
2284,160,1206,53151,3718,OF3733,Explorer,['J']
2285,158,921,42144,1015,SO2650,NULL,['FC']
2286,162,494,28413,2950,GN1439,Explorer,['FC']
2287,250,1232,91359,120,KY3845,NULL,['J']
2288,136,1114,1833,1613,XG3870,Gold,['Y']
2289,128,701,65493,317,N81037,Silver,['FC']
2290,161,493,5871,2934,WU876,Platinum,['Y']
2291,286,1231,32391,1795,BO1025,NULL,['Y']
2292,221,365,108621,632,K83239,Silver,['FC']
2293,170,240,137223,2948,1H2348,NULL,['J']
2294,232,571,87888,1042,ZK2311,Explorer,['J']
2295,237,217,106512,3995,5W1672,Silver,['Y+']
2296,191,289,148059,1995,JX3140,Silver,['FC']
2297,266,660,101937,2767,DH2216,NULL,['J']
2298,152,605,114816,2256,V579,Silver,['J']
2299,122,296,77196,3958,M22465,Explorer,['FC']
2300,288,1101,10122,2802,C82526,Silver,['Y+']
2301,109,1258,39969,2938,FF53,Explorer,['J']
2302,221,194,48528,2548,EV810,Silver,['Y']
2303,111,724,131940,1846,HZ1525,NULL,['J']
2304,202,247,95478,3923,WE3268,NULL,['Y+']
2305,284,441,118758,2746,RX3490,NULL,['Y']
2306,154,1191,50655,1335,E6121,Gold,['FC']
2307,275,1231,35046,1641,KO3289,Platinum,['FC']
2308,203,161,81858,2341,NF2538,Platinum,['J']
2309,126,1061,140121,1721,DF656,NULL,['Y+']
2310,186,998,72960,2472,3W84,NULL,['Y+']
2311,293,376,30906,3419,7G1329,Silver,['FC']
2312,275,589,60840,1577,IK2125,NULL,['FC']
2313,271,767,67989,2786,8C258,NULL,['J']
2314,266,1148,146214,2351,TB695,Explorer,['Y']
2315,263,727,90450,1089,E03565,Explorer,['Y']
2316,110,1156,132648,2351,WR365,Silver,['J']
2317,208,1283,127302,2206,OV392,Platinum,['Y+']
2318,137,223,18192,3396,QV1131,Silver,['Y']
2319,267,587,107445,1723,KY282,NULL,['Y']
2320,238,362,106128,682,P9716,Silver,['J']
2321,156,711,93573,3358,B13385,Platinum,['J']
2322,269,978,52050,3974,GY2623,NULL,['J']
2323,105,931,44460,1275,IY2349,Silver,['FC']
2324,172,226,56877,2141,K61611,NULL,['J']
2325,224,936,70329,3562,A82005,NULL,['Y+']
2326,218,880,117867,3659,7W3030,Platinum,['Y']
2327,266,311,97689,2226,2D3865,Silver,['Y']
2328,216,654,120894,1520,DG985,NULL,['J']
2329,164,1194,41769,1925,8Z738,Gold,['Y']
2330,155,1276,20187,1603,2R1693,NULL,['Y+']
2331,179,144,30615,601,3O2824,Platinum,['FC']
2332,267,875,78147,721,XK3120,Explorer,['J']
2333,282,1165,66711,3854,IG3468,Platinum,['J']
2334,199,1212,72816,3408,OG1757,Gold,['Y']
2335,130,280,79626,2904,CL2615,Platinum,['Y']
2336,188,295,136797,2433,VQ2098,Gold,['Y']
2337,227,1024,26682,335,H4445,Gold,['J']
2338,114,499,78678,3274,H93222,NULL,['FC']
2339,289,870,22947,2607,K72990,NULL,['Y']
2340,257,1102,3363,140,NJ1230,Platinum,['J']
2341,193,207,139128,3940,MQ3719,Gold,['J']
2342,104,234,141114,1044,4T1542,NULL,['FC']
2343,181,409,135273,821,W83301,NULL,['FC']
2344,290,296,22719,646,8F1511,NULL,['Y']
2345,195,149,132444,229,W21664,NULL,['Y']
2346,176,728,135483,2723,DL707,NULL,['FC']
2347,123,647,56790,1029,KP1189,Platinum,['Y']
2348,121,861,111027,1634,SS1809,Gold,['FC']
2349,122,699,29106,3790,TH299,NULL,['Y+']
2350,185,917,13536,2259,3J1177,Gold,['Y']
2351,118,548,119256,3531,C82590,NULL,['Y']
2352,222,403,137100,3651,SV922,Explorer,['J']
2353,253,120,48144,461,VC1561,NULL,['Y+']
2354,214,933,130578,3249,ZI3238,NULL,['J']
2355,204,267,10782,2671,GI2323,NULL,['J']
2356,118,849,111279,1219,VU2055,NULL,['Y+']
2357,263,456,116436,1933,N63794,Silver,['Y']
2358,168,312,2115,1889,GM1050,NULL,['Y+']
2359,230,1033,39891,2696,??3546,NULL,['Y']
2360,275,1095,30669,149,N51991,Platinum,['Y+']
2361,141,111,46455,2974,5W1672,NULL,['Y+']
2362,257,845,136335,1446,GF2892,Silver,['Y+']
2363,136,346,53238,1703,BU1044,NULL,['J']
2364,174,1109,124662,1344,DW331,NULL,['Y']
2365,203,690,66918,3749,MR3506,Gold,['FC']
2366,256,543,72513,423,MQ3719,Platinum,['Y']
2367,221,1205,20847,1090,ZE14,NULL,['FC']
2368,173,955,97350,283,1K767,Platinum,['FC']
2369,108,731,5826,2901,LH10,NULL,['Y+']
2370,196,1084,92415,566,IJ1391,Platinum,['FC']
2371,191,1073,83535,2249,BX46,NULL,['Y']
2372,154,241,49962,3340,77157,NULL,['Y+']
2373,187,139,64941,2897,GR1501,Silver,['FC']
2374,279,157,140793,706,IA1922,Explorer,['Y+']
2375,135,386,8565,1831,MY3516,NULL,['J']
2376,147,594,38427,3049,EK3190,NULL,['Y+']
2377,193,1012,142473,2905,9O1066,Silver,['FC']
2378,186,387,65202,1695,KH104,NULL,['Y']
2379,204,1119,139227,1123,AX1442,Gold,['FC']
2380,116,100,99771,687,MR3755,Platinum,['Y+']
2381,268,504,47253,421,BS2796,Gold,['Y+']
2382,236,215,48060,3452,TM2498,Platinum,['Y']
2383,298,1157,28452,3911,CW1278,NULL,['Y']
2384,154,686,37944,2853,NO2000,Explorer,['Y+']
2385,285,557,147969,1578,G12608,NULL,['Y']
2386,204,173,104871,3498,3N1625,NULL,['J']
2387,138,991,85905,3956,MG1337,NULL,['Y+']
2388,277,183,145785,3665,E3826,NULL,['Y+']
2389,111,170,84594,318,KT1731,NULL,['Y']
2390,246,177,22581,3172,G32944,NULL,['J']
2391,127,1245,36456,2971,MY3516,NULL,['Y+']
2392,185,1060,17340,813,C4548,Silver,['Y']
2393,168,997,148197,3782,8D1242,Platinum,['Y+']
2394,198,730,101652,2812,8Y2715,Silver,['Y+']
2395,264,207,24489,1989,G43612,Silver,['J']
2396,142,163,16407,459,QT3630,Platinum,['Y']
2397,270,193,101838,2178,H83435,Silver,['Y+']
2398,265,979,14811,3944,QW2818,NULL,['FC']
2399,155,1131,60336,2758,UO2161,NULL,['J']
2400,297,1278,109020,783,LS599,Explorer,['Y']
2401,201,242,30534,52,HU345,NULL,['Y+']
2402,106,498,71292,206,YE3544,NULL,['Y+']
2403,244,568,12960,3441,MH312,NULL,['Y+']
2404,277,622,106326,2398,JP869,Platinum,['FC']
2405,111,673,124455,1356,KJ1253,Silver,['FC']
2406,230,1166,45249,2552,A41573,Platinum,['Y+']
2407,251,335,29700,1329,O72855,Explorer,['Y']
2408,230,111,142923,652,Z0514,NULL,['FC']
2409,147,665,15,1493,2M531,NULL,['Y']
2410,134,935,34215,1310,BN3414,NULL,['Y']
2411,159,1281,97365,1934,8L696,Silver,['FC']
2412,215,1117,113034,3776,AL3732,NULL,['Y']
2413,148,974,63252,2997,W5561,Silver,['FC']
2414,230,975,55434,1040,HC3246,Silver,['FC']
2415,217,161,75318,2017,4H1538,NULL,['Y+']
2416,190,1074,129420,2118,VE2009,NULL,['J']
2417,237,450,2247,2796,G12608,NULL,['Y+']
2418,122,363,3447,903,D91243,Silver,['FC']
2419,232,967,142554,2046,NZ2231,NULL,['Y+']
2420,243,1253,50430,3293,LQ1352,Silver,['Y+']
2421,265,768,97338,3915,YE3544,NULL,['J']
2422,164,1138,93630,3284,I33918,Silver,['Y']
2423,194,1267,8880,1595,S51953,Silver,['Y']
2424,226,927,116625,2728,6T711,Explorer,['FC']
2425,259,113,95658,938,L6722,Platinum,['FC']
2426,240,636,37959,1698,N9965,Explorer,['FC']
2427,190,689,148497,2861,D22711,Explorer,['Y']
2428,280,144,43659,3980,8Y1426,Gold,['J']
2429,229,111,89499,2952,TH2541,NULL,['FC']
2430,259,952,3792,1006,I72698,Silver,['J']
2431,269,461,146076,2766,X32369,NULL,['FC']
2432,191,974,138210,1460,F7439,Silver,['FC']
2433,184,479,34902,2548,H81312,Platinum,['Y']
2434,137,1065,36585,971,XJ2335,Gold,['Y']
2435,292,435,113028,3202,SL1250,NULL,['J']
2436,150,1018,126828,3812,NC3491,NULL,['J']
2437,140,592,103161,3274,6Y342,NULL,['Y']
2438,162,1123,71595,2602,R52131,Gold,['Y']
2439,248,659,149907,2709,FR3219,Silver,['J']
2440,287,941,36933,1761,-2795,NULL,['Y']
2441,285,936,22008,41,VA137,NULL,['Y+']
2442,197,571,29706,1643,C33846,NULL,['Y']
2443,140,752,23532,2598,NR1195,NULL,['Y+']
2444,211,910,124641,2217,6V1288,Gold,['J']
2445,272,1102,92049,1167,9I1363,NULL,['J']
2446,137,214,128181,3436,G8631,NULL,['Y+']
2447,157,1222,126096,204,U22792,NULL,['Y']
2448,111,675,94047,2098,W21880,NULL,['FC']
2449,190,795,86589,1664,G73608,NULL,['FC']
2450,229,777,84963,3403,RV2393,Explorer,['FC']
2451,105,1138,100068,3176,SL3568,NULL,['FC']
2452,150,1053,6291,2139,CN59,NULL,['J']
2453,160,109,31497,388,JU3891,Platinum,['J']
2454,105,1081,132753,2757,9E1567,NULL,['J']
2455,132,622,40692,202,9T3626,NULL,['FC']
2456,221,623,8943,3375,CC3399,Silver,['Y+']
2457,248,750,57768,180,V579,NULL,['Y']
2458,237,161,114057,822,6E3023,NULL,['Y']
2459,185,677,29220,901,Q83181,Platinum,['Y+']
2460,147,166,49413,2961,7935,Silver,['Y+']
2461,257,1163,148818,475,GY2077,NULL,['Y+']
2462,268,855,21498,3333,8M1378,NULL,['Y+']
2463,101,719,144759,1051,6G3102,Explorer,['Y+']
2464,122,948,18618,3837,2I1535,NULL,['FC']
2465,136,890,110859,3724,IB2534,NULL,['Y+']
2466,142,1170,149439,154,R61062,Silver,['Y+']
2467,119,1086,54741,592,MA3665,NULL,['FC']
2468,113,1068,97503,2776,CB3849,NULL,['Y+']
2469,265,386,12735,2907,VC1546,Silver,['Y']
2470,215,410,55698,2480,8S2460,Platinum,['Y']
2471,211,955,27408,1878,DN2182,Explorer,['Y']
2472,213,926,72705,767,V579,NULL,['Y+']
2473,264,959,23808,3840,AO3017,Explorer,['Y+']
2474,223,1280,56448,2248,P92426,NULL,['J']
2475,221,677,49209,2922,AN109,Explorer,['Y']
2476,211,389,48513,1744,G33664,NULL,['Y']
2477,183,446,65208,386,GX1677,Silver,['J']
2478,169,495,55215,769,PK704,Gold,['FC']
2479,245,1066,50523,642,8T1531,Platinum,['Y+']
2480,261,1250,114840,2923,123576,NULL,['Y+']
2481,263,265,50973,3203,AW3597,Silver,['FC']
2482,194,848,111,1145,2W3913,NULL,['FC']
2483,162,742,115611,34,ML1669,NULL,['Y']
2484,167,1241,10758,861,QO2392,Platinum,['Y']
2485,210,419,31863,3724,763373,Explorer,['Y']
2486,123,1210,110931,2651,OI1860,Gold,['FC']
2487,209,592,127431,12,V21610,NULL,['Y+']
2488,229,870,74301,146,7T2518,NULL,['Y']
2489,124,369,10722,3951,K51617,Explorer,['J']
2490,129,462,21069,1559,Z4195,Explorer,['Y']
2491,245,185,115902,2632,KZ2850,Gold,['J']
2492,217,596,136995,3106,1S806,Gold,['Y+']
2493,195,548,112569,2623,D7624,Gold,['FC']
2494,142,1015,63522,3340,4B2429,Gold,['Y+']
2495,300,673,118875,816,6V2205,NULL,['J']
2496,245,1141,68715,1685,9I1363,Platinum,['Y+']
2497,215,1165,64392,692,OI1860,Gold,['J']
2498,286,847,121122,3915,B72481,NULL,['Y']
2499,280,771,69633,1159,NS1328,NULL,['J']
2500,126,835,120102,3537,L72591,Explorer,['Y+']
2501,217,143,123969,3697,QT3630,NULL,['J']
2502,256,270,33315,2624,3S1514,Gold,['Y']
2503,283,763,139794,2789,5V3807,NULL,['FC']
2504,184,419,121692,208,Q33180,Platinum,['FC']
2505,256,592,100098,1814,VW3446,NULL,['FC']
2506,268,971,20016,1529,VA3099,NULL,['Y+']
2507,137,945,93024,1064,WX287,NULL,['Y+']
2508,273,101,53040,2172,FW602,NULL,['J']
2509,168,215,141231,2249,WE3226,NULL,['FC']
2510,240,126,89154,2865,HO1367,NULL,['Y+']
2511,159,950,137040,1884,BJ3679,Gold,['FC']
2512,210,423,63198,2617,GN1439,NULL,['J']
2513,257,339,119949,2298,BV12,NULL,['Y']
2514,217,428,91560,3670,AO3017,Explorer,['Y']
2515,102,1023,51711,315,EE3265,Gold,['Y+']
2516,121,815,149913,3986,SO2650,NULL,['J']
2517,268,938,50808,98,ZZ1382,Platinum,['J']
2518,113,1060,43974,1781,U81945,Platinum,['Y']
2519,250,670,124791,2715,OG3674,NULL,['J']
2520,104,917,69273,1084,MI3642,NULL,['J']
2521,122,183,53448,2953,AG3342,Silver,['Y+']
2522,115,1045,33858,802,WX3041,Explorer,['Y+']
2523,292,954,129033,2936,MQ3719,Platinum,['Y']
2524,148,574,999,3539,5Y3155,NULL,['J']
2525,197,1104,133224,499,IS1846,NULL,['Y']
2526,234,445,149841,1850,IT1120,NULL,['FC']
2527,224,867,80055,3502,IC1039,Explorer,['Y+']
2528,161,1254,94455,2987,W5561,NULL,['Y+']
2529,163,396,140220,2527,SD3304,NULL,['J']
2530,189,267,29850,1372,2I3168,NULL,['FC']
2531,209,427,42990,61,MA2073,NULL,['Y']
2532,182,1283,57564,202,K5522,NULL,['J']
2533,257,356,45066,1660,DH2890,Gold,['FC']
2534,180,1170,112761,1624,DM415,NULL,['FC']
2535,222,332,118374,1478,IE1460,Silver,['J']
2536,276,1133,83454,1348,OL1743,NULL,['FC']
2537,172,945,64380,2134,Z72330,Silver,['J']
2538,273,911,126684,1776,NY1348,NULL,['Y']
2539,223,746,117732,3681,3C584,Gold,['Y+']
2540,208,152,95274,60,BP3433,Explorer,['Y+']
2541,228,241,43674,905,SO1100,NULL,['FC']
2542,202,579,118257,2765,SD3304,Silver,['FC']
2543,299,1230,29841,1018,QX1747,Gold,['FC']
2544,124,875,69273,901,9H3100,NULL,['Y']
2545,216,1147,40572,2105,QY2691,NULL,['J']
2546,104,597,93465,2811,XX1554,Silver,['Y']
2547,238,347,108636,1548,F83667,NULL,['Y']
2548,229,244,135798,207,MR3139,NULL,['FC']
2549,246,538,40191,3643,S11946,NULL,['Y+']
2550,189,1184,65916,1398,2I3946,NULL,['Y']
2551,248,972,68397,43,K81734,Explorer,['Y']
2552,122,783,100911,2078,VD3216,NULL,['Y+']
2553,246,269,48384,3535,UI980,Silver,['Y+']
2554,219,733,26337,3971,EI607,NULL,['Y']
2555,247,346,5244,22,GQ2945,Platinum,['Y+']
2556,248,472,127002,3617,YI256,Platinum,['J']
2557,181,130,25326,2243,BV12,NULL,['Y+']
2558,279,176,40440,2485,IL1080,Silver,['Y']
2559,131,1063,330,392,GV1402,NULL,['Y']
2560,214,862,127821,19,QI2667,NULL,['Y']
2561,179,667,47967,1078,KB2559,Platinum,['J']
2562,272,972,75984,808,8N1405,NULL,['J']
2563,220,997,10095,2949,EH1146,Silver,['Y+']
2564,174,330,78366,3963,YC1895,Silver,['J']
2565,298,734,139818,2936,RS730,Gold,['J']
2566,224,1009,69690,2852,Z9231,Explorer,['J']
2567,255,291,104445,535,RS3937,Silver,['Y+']
2568,295,249,102711,2964,V53904,NULL,['Y+']
2569,153,196,123009,1466,XB502,Platinum,['J']
2570,146,309,132405,1974,HV1060,NULL,['J']
2571,256,1268,99864,1498,FF70,Gold,['FC']
2572,113,470,122103,2940,TH2086,NULL,['FC']
2573,124,241,47049,2402,MF3356,NULL,['J']
2574,158,1253,78366,59,IH574,Silver,['Y']
2575,137,537,143076,1245,2N2268,Platinum,['Y+']
2576,254,847,103896,3697,MO3855,NULL,['J']
2577,299,576,32925,1956,GB1063,Explorer,['J']
2578,117,1020,69366,3636,GF207,NULL,['J']
2579,119,519,131976,1565,TG198,NULL,['FC']
2580,205,318,130647,471,2D1400,NULL,['J']
2581,198,542,108810,3214,UT3405,NULL,['Y+']
2582,172,1079,10350,326,B71459,NULL,['Y+']
2583,144,570,92379,1763,VI2803,NULL,['J']
2584,242,950,26610,2704,SB733,NULL,['Y']
2585,270,852,13404,2491,DK1304,NULL,['J']
2586,196,856,70362,2515,6C749,NULL,['Y']
2587,235,1240,132351,3299,CE153,NULL,['Y+']
2588,178,1071,45228,3688,12550,Silver,['J']
2589,212,935,26520,3118,4X3424,Silver,['Y']
2590,133,1104,21684,2601,1I2076,NULL,['Y']
2591,290,249,36927,3658,LZ1472,Gold,['J']
2592,280,477,2496,2413,S23482,NULL,['Y']
2593,262,471,146685,2878,BF1861,NULL,['J']
2594,110,340,141441,1759,BK2757,Gold,['Y']
2595,155,799,91875,34,AP497,Gold,['FC']
2596,101,905,33912,2410,ER2503,NULL,['FC']
2597,195,695,98892,198,8F1557,NULL,['Y']
2598,226,777,52989,2229,WP1832,NULL,['Y+']
2599,300,453,143559,1499,ES1505,NULL,['J']
2600,221,760,5196,71,M33386,Platinum,['Y+']
2601,113,739,99990,802,6N1818,Silver,['J']
2602,137,1281,104688,572,1R2453,Silver,['FC']
2603,214,255,96654,1762,BM2494,NULL,['Y']
2604,243,773,7050,2275,CB388,NULL,['FC']
2605,203,882,82944,1585,-478,NULL,['FC']
2606,260,729,26373,2274,PL809,NULL,['Y+']
2607,268,775,55422,32,111639,Platinum,['Y+']
2608,184,1032,103548,1640,S0363,Silver,['Y']
2609,180,1233,134148,3723,PZ212,NULL,['FC']
2610,277,137,92307,779,5D2483,Gold,['Y']
2611,136,805,67134,2298,GV1402,Platinum,['Y']
2612,162,669,94548,1984,W92616,Explorer,['Y']
2613,159,407,16290,664,JZ3950,NULL,['FC']
2614,181,1106,141624,1310,EE773,NULL,['Y']
2615,136,1155,44871,3702,GT229,Explorer,['J']
2616,126,719,66495,3275,GO746,NULL,['Y']
2617,200,371,1071,2681,-.948,Explorer,['Y']
2618,137,1266,89601,1946,LX831,NULL,['Y+']
2619,119,1145,51723,452,UW2054,NULL,['Y']
2620,264,290,139569,3300,IE1810,NULL,['FC']
2621,266,843,29754,1265,TC2347,NULL,['Y+']
2622,285,303,65079,2353,AV1997,Explorer,['FC']
2623,123,888,93021,2478,H33801,NULL,['FC']
2624,167,165,126426,1415,QO3647,Gold,['J']
2625,178,329,48165,1320,N33720,Explorer,['Y']
2626,132,1139,116964,3058,5Q1774,NULL,['Y+']
2627,287,589,93087,584,S354,Platinum,['Y']
2628,111,375,39837,350,GY3706,Explorer,['J']
2629,186,335,33993,2044,BS1899,NULL,['Y']
2630,176,932,67170,3094,6N1818,NULL,['Y']
2631,110,655,88248,3724,AI1849,Explorer,['FC']
2632,267,749,16146,3863,FE2175,Platinum,['Y+']
2633,283,142,48609,218,--1313,NULL,['Y+']
2634,250,849,49203,1241,UE1917,Gold,['Y']
2635,151,786,51963,355,VB2142,Platinum,['Y+']
2636,110,833,43068,2532,2W2470,Gold,['J']
2637,215,624,70953,2371,FK486,Gold,['Y']
2638,106,1065,38436,812,VT150,Silver,['Y']
2639,193,553,86058,3325,FU25,Explorer,['Y+']
2640,284,1267,68475,856,V51075,NULL,['J']
2641,279,170,84954,2824,DU3050,NULL,['J']
2642,211,422,1005,2993,XQ1499,Explorer,['FC']
2643,193,1277,88275,2034,GY3276,NULL,['FC']
2644,176,997,83703,2276,1H2935,NULL,['Y+']
2645,133,603,112833,651,GM1618,NULL,['Y']
2646,291,247,3288,1534,F91354,NULL,['Y+']
2647,145,656,81348,484,PL487,NULL,['FC']
2648,204,707,105348,1772,F41046,Gold,['FC']
2649,164,913,60015,3276,TI1158,NULL,['J']
2650,219,549,35646,248,IN348,NULL,['Y']
2651,237,600,123414,1892,VE2852,Silver,['FC']
2652,253,679,55020,1772,BD2063,NULL,['J']
2653,273,1256,101979,1474,QS1069,Explorer,['Y']
2654,150,537,82146,501,4X2438,NULL,['Y+']
2655,106,1191,57618,1690,ZK3932,Explorer,['J']
2656,151,439,4932,2719,RY589,Gold,['Y']
2657,284,286,126411,1113,VC2313,Silver,['Y']
2658,142,240,149115,2393,JR175,Gold,['Y+']
2659,154,1138,63819,2251,E32916,NULL,['FC']
2660,280,255,28665,1948,J32882,NULL,['J']
2661,245,1277,31089,597,JW1184,Gold,['Y+']
2662,138,1209,36576,3135,LY2811,Explorer,['Y']
2663,258,1215,93231,2812,8N1405,Platinum,['Y']
2664,226,758,20514,2011,YZ3126,NULL,['Y+']
2665,241,1200,145041,593,EV9,NULL,['J']
2666,147,673,68085,1711,Z32858,Silver,['FC']
2667,202,387,9621,3098,HB29,Gold,['J']
2668,165,1131,5841,11,N63954,NULL,['J']
2669,219,872,15162,1184,1I2076,NULL,['FC']
2670,271,217,143574,2594,2U912,Gold,['J']
2671,119,901,120681,3391,AG1324,NULL,['FC']
2672,121,841,43860,1552,SD2146,Silver,['FC']
2673,151,768,52899,1844,K32589,Platinum,['Y']
2674,183,265,130986,3023,KY1703,Explorer,['Y']
2675,218,104,16989,3267,5K3624,Silver,['J']
2676,271,1298,14646,1841,762672,NULL,['J']
2677,235,289,54987,1346,QX1747,Platinum,['Y+']
2678,207,461,72963,525,G82089,NULL,['Y']
2679,256,412,89682,492,RU2322,Silver,['Y']
2680,168,1266,76122,1862,SS202,Gold,['Y+']
2681,193,330,104025,3759,RB1754,NULL,['FC']
2682,272,395,100431,638,KP1189,NULL,['FC']
2683,100,350,118830,953,H3632,Gold,['J']
2684,144,333,127794,3903,VA3962,Gold,['Y']
2685,121,1295,43824,107,H7898,Gold,['Y']
2686,149,190,77955,2444,U6784,Platinum,['Y']
2687,219,803,113859,1524,XM2379,NULL,['Y+']
2688,193,694,81318,312,9K450,NULL,['Y']
2689,257,1023,68073,2277,P53880,Silver,['J']
2690,220,1154,38208,3672,ZP1190,Silver,['Y+']
2691,295,1034,32883,1721,2B2068,NULL,['J']
2692,228,1193,48399,2918,I71287,Explorer,['J']
2693,192,1045,30120,2962,WF2075,NULL,['J']
2694,211,577,33231,275,LB2613,NULL,['Y']
2695,204,589,129921,3831,WX824,NULL,['J']
2696,186,807,24624,2830,TI295,NULL,['Y+']
2697,229,981,137814,1681,V12678,NULL,['Y']
2698,170,612,7560,313,UE3787,Gold,['J']
2699,207,522,133683,3279,AO3364,Gold,['FC']
2700,130,881,55002,1915,H8296,NULL,['FC']
2701,141,799,17868,1016,Z03648,NULL,['FC']
2702,212,503,135231,28,TQ3230,NULL,['Y+']
2703,225,425,48933,1055,R71104,Explorer,['J']
2704,170,232,133305,411,T82028,Gold,['J']
2705,271,821,38256,3993,ZM629,NULL,['J']
2706,152,494,140235,3001,S3563,Explorer,['J']
2707,270,567,147354,3520,SN3979,Silver,['J']
2708,243,1189,118401,2578,1I1229,NULL,['Y']
2709,226,305,132387,901,KI1162,NULL,['Y+']
2710,228,822,12042,2561,IY3078,Silver,['Y+']
2711,239,1288,96201,79,SO76,Explorer,['J']
2712,190,668,19281,3330,4Q178,NULL,['J']
2713,285,446,147801,972,YC1921,Gold,['Y+']
2714,178,659,93774,2857,8V1905,NULL,['J']
2715,207,474,60339,180,HC714,Explorer,['J']
2716,293,1161,75456,1357,E9116,NULL,['J']
2717,120,1128,125958,2910,3P3796,Explorer,['J']
2718,295,571,11781,3566,AO3257,NULL,['FC']
2719,200,650,24309,1138,PL809,NULL,['Y']
2720,104,216,135219,2614,FX3552,Gold,['J']
2721,261,1093,79713,1530,F41285,NULL,['FC']
2722,100,114,87156,3849,FM3672,Platinum,['FC']
2723,280,1164,104124,354,TJ2820,NULL,['Y']
2724,197,319,24174,137,UB2341,Gold,['Y+']
2725,300,710,24405,290,4O2078,NULL,['FC']
2726,195,712,85959,1749,W9625,NULL,['Y+']
2727,182,532,136575,1691,F91698,NULL,['Y']
2728,113,267,70224,99,-2795,Explorer,['J']
2729,198,328,138732,3452,CS2629,Explorer,['J']
2730,143,314,131823,2191,ZU1468,Explorer,['Y+']
2731,210,627,76215,3447,6T1245,Gold,['Y+']
2732,240,563,141198,346,9S2928,NULL,['Y']
2733,134,659,83754,3140,D43641,Gold,['J']
2734,135,1137,148071,3987,1391,NULL,['J']
2735,176,1024,111429,3316,N03381,Gold,['FC']
2736,209,1216,63894,3079,WX3367,Silver,['Y']
2737,109,1293,3066,2799,YQ3999,NULL,['Y+']
2738,178,649,107193,2319,WE416,Gold,['Y']
2739,219,1012,56631,2612,PW755,NULL,['Y+']
2740,296,1250,45765,810,VT1006,NULL,['FC']
2741,246,160,86574,3528,LB3203,Silver,['Y']
2742,242,880,138978,1486,DK3205,NULL,['Y+']
2743,151,150,139176,3169,OU1959,NULL,['Y']
2744,153,888,12162,1003,I72361,NULL,['J']
2745,248,785,111987,720,DI3575,Gold,['Y+']
2746,104,999,67326,441,EH60,Silver,['FC']
2747,249,1111,80700,2079,RX1865,Platinum,['Y']
2748,120,393,149280,30,2Q2435,NULL,['Y']
2749,186,1178,87888,619,9W885,Explorer,['Y']
2750,118,232,62091,3223,5F3064,Silver,['Y+']
2751,148,435,145674,838,MV1797,Silver,['J']
2752,172,864,43974,2658,VH2908,Platinum,['Y+']
2753,188,796,14148,1913,S51339,NULL,['Y+']
2754,152,334,5532,1913,BD1927,Gold,['J']
2755,299,153,107364,438,AW3691,Platinum,['Y']
2756,179,1269,23061,3921,RD2113,Platinum,['Y+']
